Areacode,Placement,Registration,Firstscore,Convertedscore,Percentile,Letterindex
2,136 = 141,510201108,27,357,7.58,F
2,136 = 141,510201030,27,357,7.58,F
2,136 = 141,510201598,27,357,7.58,F
2,142,510200908,26,347,6.25,F
2,143 = 145,510201201,25,336,5.04,F
2,143 = 145,510201157,25,336,5.04,F
2,143 = 145,510200620,25,336,5.04,F
2,146 = 149,510200699,24,324,3.96,F
2,146 = 149,510201309,24,324,3.96,F
2,146 = 149,510201722,24,324,3.96,F
2,146 = 149,510201748,24,324,3.96,F
2,150,510201402,23,314,3.11,F
2,151,510201751,22,302,2.39,F
2,152,510200630,21,291,1.84,F
2,153 = 154,510200777,20,282,1.46,F
2,153 = 154,510201014,20,282,1.46,F
2,155,510201780,19,273,1.14,F
2,156 = 159,510200877,18,261,0.83,F
2,156 = 159,510200884,18,261,0.83,F
2,156 = 159,510201233,18,261,0.83,F
2,156 = 159,510201094,18,261,0.83,F
2,160 = 161,510200385,17,248,0.58,F
2,160 = 161,510201691,17,248,0.58,F
2,162,510201458,16,237,0.42,F
2,163 = 166,510200028,15,222,0.27,F
2,163 = 166,510201007,15,222,0.27,F
2,163 = 166,510200814,15,222,0.27,F
2,163 = 166,510200841,15,222,0.27,F
2,167,510201759,14,206,0.16,F
2,168 = 169,510201460,11,200,0.05,F
